80446	Greek		Heidelberg, Institut für Papyrologie O. G 276 + Heidelberg, Institut für Papyrologie O. G 285 + Heidelberg, Institut für Papyrologie O. G 344 + Heidelberg, Institut für Papyrologie O. G 351 + Heidelberg, Institut für Papyrologie O. G 359 + Heidelberg, Institut für Papyrologie O. G 95	O. Heid. 227	
80457	Greek		Heidelberg, Institut für Papyrologie O. G 277	O. Heid. 238	
80675	Greek		Heidelberg, Institut für Papyrologie O. G 278	O. Heid. 477 descr.	
80394	Greek		Heidelberg, Institut für Papyrologie O. G 28	O. Heid. 171	
80676	Greek		Heidelberg, Institut für Papyrologie O. G 280 + Heidelberg, Institut für Papyrologie O. G 322	O. Heid. 478	
80677	Greek		Heidelberg, Institut für Papyrologie O. G 281 + Heidelberg, Institut für Papyrologie O. G 307 + Heidelberg, Institut für Papyrologie O. G 332 + Heidelberg, Institut für Papyrologie O. G 499	O. Heid. 479 descr.	
80615	Greek		Heidelberg, Institut für Papyrologie O. G 282 + Heidelberg, Institut für Papyrologie O. G 559	O. Heid. 413	
80424	Greek		Heidelberg, Institut für Papyrologie O. G 284 + Heidelberg, Institut für Papyrologie O. G 352 + Heidelberg, Institut für Papyrologie O. G 355	O. Heid. 202	
80678	Greek		Heidelberg, Institut für Papyrologie O. G 286	O. Heid. 480 descr.	
80477	Greek		Heidelberg, Institut für Papyrologie O. G 287 + Heidelberg, Institut für Papyrologie O. G 571	O. Heid. 259	
80383	Greek		Heidelberg, Institut für Papyrologie O. G 288 + Heidelberg, Institut für Papyrologie O. G 337	O. Heid. 160	
80679	Greek		Heidelberg, Institut für Papyrologie O. G 289	O. Heid. 481 descr.	
80492	Greek		Heidelberg, Institut für Papyrologie O. G 29	O. Heid. 274	
80497	Greek		Heidelberg, Institut für Papyrologie O. G 290	O. Heid. 279	
80712	Greek		Heidelberg, Institut für Papyrologie O. G 291	O. Heid. 514 descr.	
78351	Greek		Heidelberg, Institut für Papyrologie O. G 292 + Heidelberg, Institut für Papyrologie O. G 684	O. Heid. 115	o.heid;;115
80331	Greek		Heidelberg, Institut für Papyrologie O. G 293	O. Heid. 99	
80569	Greek		Heidelberg, Institut für Papyrologie O. G 294 + Heidelberg, Institut für Papyrologie O. G 335	O. Heid. 363	
80464	Greek		Heidelberg, Institut für Papyrologie O. G 295	O. Heid. 246	
80570	Greek		Heidelberg, Institut für Papyrologie O. G 296	O. Heid. 364	
78332	Greek		Heidelberg, Institut für Papyrologie O. G 297 + Heidelberg, Institut für Papyrologie O. G 94	O. Heid. 69	
80399	Greek		Heidelberg, Institut für Papyrologie O. G 3	O. Heid. 176	
80397	Greek		Heidelberg, Institut für Papyrologie O. G 30	O. Heid. 174	
80543	Greek		Heidelberg, Institut für Papyrologie O. G 301	O. Heid. 337	
80513	Greek		Heidelberg, Institut für Papyrologie O. G 305	O. Heid. 297	
80701	Greek		Heidelberg, Institut für Papyrologie O. G 306	O. Heid. 503	
80502	Greek		Heidelberg, Institut für Papyrologie O. G 308	O. Heid. 285	
80469	Greek		Heidelberg, Institut für Papyrologie O. G 31	O. Heid. 251	
80680	Greek		Heidelberg, Institut für Papyrologie O. G 311	O. Heid. 482	
80463	Greek		Heidelberg, Institut für Papyrologie O. G 312	O. Heid. 245	
80571	Greek		Heidelberg, Institut für Papyrologie O. G 314	O. Heid. 365	
80501	Greek		Heidelberg, Institut für Papyrologie O. G 317	O. Heid. 284	
80681	Greek		Heidelberg, Institut für Papyrologie O. G 318 + Heidelberg, Institut für Papyrologie O. G 360	O. Heid. 483 descr.	
80609	Greek		Heidelberg, Institut für Papyrologie O. G 319	O. Heid. 407	
78338	Greek		Heidelberg, Institut für Papyrologie O. G 32	O. Heid. 95	
80613	Greek		Heidelberg, Institut für Papyrologie O. G 320	O. Heid. 411	
80682	Greek		Heidelberg, Institut für Papyrologie O. G 329	O. Heid. 484	
80317	Greek		Heidelberg, Institut für Papyrologie O. G 33	O. Heid. 74	
80683	Greek		Heidelberg, Institut für Papyrologie O. G 330	O. Heid. 485	
80665	Greek		Heidelberg, Institut für Papyrologie O. G 334	O. Heid. 467	
80301	Greek		Heidelberg, Institut für Papyrologie O. G 338 + Heidelberg, Institut für Papyrologie O. G 591	O. Heid. 49	
78346	Greek		Heidelberg, Institut für Papyrologie O. G 34	O. Heid. 104	o.heid;;104
80393	Greek		Heidelberg, Institut für Papyrologie O. G 341 + Heidelberg, Institut für Papyrologie O. G 701	O. Heid. 170	
80346	Greek		Heidelberg, Institut für Papyrologie O. G 342	O. Heid. 121	
80338	Greek		Heidelberg, Institut für Papyrologie O. G 343	O. Heid. 111	o.heid;;111
80643	Greek		Heidelberg, Institut für Papyrologie O. G 345 + Heidelberg, Institut für Papyrologie O. G 354 + Heidelberg, Institut für Papyrologie O. G 644	O. Heid. 445	
80636	Greek		Heidelberg, Institut für Papyrologie O. G 35	O. Heid. 438	
80468	Greek		Heidelberg, Institut für Papyrologie O. G 350	O. Heid. 250	
80322	Greek		Heidelberg, Institut für Papyrologie O. G 357 + Heidelberg, Institut für Papyrologie O. G 702	O. Heid. 82	
80520	Greek		Heidelberg, Institut für Papyrologie O. G 36	O. Heid. 304	
80334	Greek		Heidelberg, Institut für Papyrologie O. G 361	O. Heid. 103	o.heid;;103
80538	Greek		Heidelberg, Institut für Papyrologie O. G 362 + Heidelberg, Institut für Papyrologie O. G 546 + Heidelberg, Institut für Papyrologie O. G 637	O. Heid. 332	
79276	Greek		Heidelberg, Institut für Papyrologie O. G 366 + Heidelberg, Institut für Papyrologie O. G 449	O. Heid. 318	
80684	Greek		Heidelberg, Institut für Papyrologie O. G 367	O. Heid. 486 descr.	
80120	Greek		Heidelberg, Institut für Papyrologie O. G 369 [now lost]	O. Heid. 211	
78343	Greek		Heidelberg, Institut für Papyrologie O. G 37	O. Heid. 96	
80685	Greek		Heidelberg, Institut für Papyrologie O. G 370	O. Heid. 487 descr.	
80347	Greek		Heidelberg, Institut für Papyrologie O. G 371	O. Heid. 122	
80475	Greek		Heidelberg, Institut für Papyrologie O. G 372	O. Heid. 257	
80597	Greek		Heidelberg, Institut für Papyrologie O. G 38	O. Heid. 391	
78348	Greek		Heidelberg, Institut für Papyrologie O. G 384	O. Heid. 292	
78324	Greek		Heidelberg, Institut für Papyrologie O. G 385	O. Heid. 5	
80384	Greek		Heidelberg, Institut für Papyrologie O. G 386	O. Heid. 161	
80116	Greek		Heidelberg, Institut für Papyrologie O. G 387	O. Heid. 16	
80509	Greek		Heidelberg, Institut für Papyrologie O. G 388	O. Heid. 294	
43483	Greek		Heidelberg, Institut für Papyrologie O. G 389	O. Heid. 10	o.heid;;10
78350	Greek		Heidelberg, Institut für Papyrologie O. G 39	O. Heid. 116	o.heid;;116
80555	Greek		Heidelberg, Institut für Papyrologie O. G 390	O. Heid. 349	
80713	Greek		Heidelberg, Institut für Papyrologie O. G 394	O. Heid. 515 descr.	
80127	Greek		Heidelberg, Institut für Papyrologie O. G 395	O. Heid. 420	
80686	Greek		Heidelberg, Institut für Papyrologie O. G 397	O. Heid. 488	
80572	Greek		Heidelberg, Institut für Papyrologie O. G 399	O. Heid. 366	
80431	Greek		Heidelberg, Institut für Papyrologie O. G 40	O. Heid. 209	
80651	Greek		Heidelberg, Institut für Papyrologie O. G 405	O. Heid. 453	
80664	Greek		Heidelberg, Institut für Papyrologie O. G 407	O. Heid. 466	
80494	Greek		Heidelberg, Institut für Papyrologie O. G 409	O. Heid. 276	
80708	Greek		Heidelberg, Institut für Papyrologie O. G 41	O. Heid. 510	
80714	Greek		Heidelberg, Institut für Papyrologie O. G 410	O. Heid. 516 descr.	
80710	Greek		Heidelberg, Institut für Papyrologie O. G 415	O. Heid. 512 descr.	
80490	Greek		Heidelberg, Institut für Papyrologie O. G 416	O. Heid. 272	
80598	Greek		Heidelberg, Institut für Papyrologie O. G 417	O. Heid. 392	
80715	Greek		Heidelberg, Institut für Papyrologie O. G 418	O. Heid. 517 descr.	
65232	Greek		Heidelberg, Institut für Papyrologie O. G 419	ZPE 79 (1989), p. 253-257 no. 1 + O. Heid. 437	
80314	Greek		Heidelberg, Institut für Papyrologie O. G 42	O. Heid. 67	
80556	Greek		Heidelberg, Institut für Papyrologie O. G 425	O. Heid. 350	
80284	Greek		Heidelberg, Institut für Papyrologie O. G 427	O. Heid. 28	
80687	Greek		Heidelberg, Institut für Papyrologie O. G 429	O. Heid. 489	
78347	Greek		Heidelberg, Institut für Papyrologie O. G 43	O. Heid. 81	
80716	Greek		Heidelberg, Institut für Papyrologie O. G 430	O. Heid. 518 descr.	
80379	Greek		Heidelberg, Institut für Papyrologie O. G 433	O. Heid. 156	
80662	Greek		Heidelberg, Institut für Papyrologie O. G 434	O. Heid. 464 descr.	
80381	Greek		Heidelberg, Institut für Papyrologie O. G 436	O. Heid. 158	
80717	Greek		Heidelberg, Institut für Papyrologie O. G 437	O. Heid. 519 descr.	
80297	Greek		Heidelberg, Institut für Papyrologie O. G 44	O. Heid. 45	
80688	Greek		Heidelberg, Institut für Papyrologie O. G 445	O. Heid. 490 descr.	
78337	Greek		Heidelberg, Institut für Papyrologie O. G 45	O. Heid. 88	
80505	Greek		Heidelberg, Institut für Papyrologie O. G 459	O. Heid. 289	
80454	Greek		Heidelberg, Institut für Papyrologie O. G 46	O. Heid. 235	
78334	Greek		Heidelberg, Institut für Papyrologie O. G 48	O. Heid. 78	
80689	Greek		Heidelberg, Institut für Papyrologie O. G 488	O. Heid. 491 descr.	
80537	Greek		Heidelberg, Institut für Papyrologie O. G 49	O. Heid. 331	
80690	Greek		Heidelberg, Institut für Papyrologie O. G 495	O. Heid. 492 descr.	
80718	Greek		Heidelberg, Institut für Papyrologie O. G 498	O. Heid. 520 descr.	
80358	Greek		Heidelberg, Institut für Papyrologie O. G 50	O. Heid. 133	
80282	Greek		Heidelberg, Institut für Papyrologie O. G 503	O. Heid. 26	
80277	Greek		Heidelberg, Institut für Papyrologie O. G 51	O. Heid. 18	
80285	Greek		Heidelberg, Institut für Papyrologie O. G 512	O. Heid. 29	
80372	Greek		Heidelberg, Institut für Papyrologie O. G 514	O. Heid. 149	
80719	Greek		Heidelberg, Institut für Papyrologie O. G 517	O. Heid. 521 descr.	
80456	Greek		Heidelberg, Institut für Papyrologie O. G 518	O. Heid. 237	o.heid;;237
80588	Greek		Heidelberg, Institut für Papyrologie O. G 518 a	O. Heid. 382	
80117	Greek		Heidelberg, Institut für Papyrologie O. G 519	O. Heid. 428	
78354	Greek		Heidelberg, Institut für Papyrologie O. G 52	O. Heid. 398	
80503	Greek		Heidelberg, Institut für Papyrologie O. G 520	O. Heid. 286	
80119	Greek		Heidelberg, Institut für Papyrologie O. G 521	O. Heid. 220	
80118	Greek		Heidelberg, Institut für Papyrologie O. G 522	O. Heid. 190	
80455	Greek		Heidelberg, Institut für Papyrologie O. G 523	O. Heid. 236	
80121	Greek		Heidelberg, Institut für Papyrologie O. G 524	O. Heid. 421	
80573	Greek		Heidelberg, Institut für Papyrologie O. G 525	O. Heid. 367	
80574	Greek		Heidelberg, Institut für Papyrologie O. G 526	O. Heid. 368	
80420	Greek		Heidelberg, Institut für Papyrologie O. G 527	O. Heid. 198	
80470	Greek		Heidelberg, Institut für Papyrologie O. G 528	O. Heid. 252	
80637	Greek		Heidelberg, Institut für Papyrologie O. G 529	O. Heid. 439	
80405	Greek		Heidelberg, Institut für Papyrologie O. G 53	O. Heid. 182	
80479	Greek		Heidelberg, Institut für Papyrologie O. G 530 + Heidelberg, Institut für Papyrologie O. G 583	O. Heid. 261	
80641	Greek		Heidelberg, Institut für Papyrologie O. G 531	O. Heid. 443	
80667	Greek		Heidelberg, Institut für Papyrologie O. G 532 + Heidelberg, Institut für Papyrologie O. G 616	O. Heid. 469 descr.	
80516	Greek		Heidelberg, Institut für Papyrologie O. G 533	O. Heid. 300	
80691	Greek		Heidelberg, Institut für Papyrologie O. G 534	O. Heid. 493 descr.	
80449	Greek		Heidelberg, Institut für Papyrologie O. G 535	O. Heid. 230	
80575	Greek		Heidelberg, Institut für Papyrologie O. G 536	O. Heid. 369	
80594	Greek		Heidelberg, Institut für Papyrologie O. G 537	O. Heid. 388	
78335	Greek		Heidelberg, Institut für Papyrologie O. G 538	O. Heid. 288	
80650	Greek		Heidelberg, Institut für Papyrologie O. G 539	O. Heid. 452	
80369	Greek		Heidelberg, Institut für Papyrologie O. G 54	O. Heid. 146	
80422	Greek		Heidelberg, Institut für Papyrologie O. G 540	O. Heid. 200	
80514	Greek		Heidelberg, Institut für Papyrologie O. G 541	O. Heid. 298	
80385	Greek		Heidelberg, Institut für Papyrologie O. G 542	O. Heid. 162	
80633	Greek		Heidelberg, Institut für Papyrologie O. G 543	O. Heid. 434	
80622	Greek		Heidelberg, Institut für Papyrologie O. G 544	O. Heid. 422	
80380	Greek		Heidelberg, Institut für Papyrologie O. G 545	O. Heid. 157	
80352	Greek		Heidelberg, Institut für Papyrologie O. G 548	O. Heid. 127	
78330	Greek		Heidelberg, Institut für Papyrologie O. G 55	O. Heid. 71	
80534	Greek		Heidelberg, Institut für Papyrologie O. G 550	O. Heid. 328	
80403	Greek		Heidelberg, Institut für Papyrologie O. G 551	O. Heid. 180	
80480	Greek		Heidelberg, Institut für Papyrologie O. G 552	O. Heid. 262	
80692	Greek		Heidelberg, Institut für Papyrologie O. G 553	O. Heid. 494 descr.	
80720	Greek		Heidelberg, Institut für Papyrologie O. G 554	O. Heid. 522 descr.	
80610	Greek		Heidelberg, Institut für Papyrologie O. G 555	O. Heid. 408	
80702	Greek		Heidelberg, Institut für Papyrologie O. G 556	O. Heid. 504	
80365	Greek		Heidelberg, Institut für Papyrologie O. G 557	O. Heid. 141	
78344	Greek		Heidelberg, Institut für Papyrologie O. G 558	O. Heid. 93	
78322	Greek		Heidelberg, Institut für Papyrologie O. G 56	O. Heid. 13	
80521	Greek		Heidelberg, Institut für Papyrologie O. G 560	O. Heid. 305	
80703	Greek		Heidelberg, Institut für Papyrologie O. G 561	O. Heid. 505	
80300	Greek		Heidelberg, Institut für Papyrologie O. G 562	O. Heid. 48	
80721	Greek		Heidelberg, Institut für Papyrologie O. G 563	O. Heid. 523 descr.	
80351	Greek		Heidelberg, Institut für Papyrologie O. G 564	O. Heid. 126	
80404	Greek		Heidelberg, Institut für Papyrologie O. G 565	O. Heid. 181	
80461	Greek		Heidelberg, Institut für Papyrologie O. G 566	O. Heid. 243	
80349	Greek		Heidelberg, Institut für Papyrologie O. G 567	O. Heid. 124	
80517	Greek		Heidelberg, Institut für Papyrologie O. G 568	O. Heid. 301	
80707	Greek		Heidelberg, Institut für Papyrologie O. G 569	O. Heid. 509	
80624	Greek		Heidelberg, Institut für Papyrologie O. G 57	O. Strasb. 2 904	
80663	Greek		Heidelberg, Institut für Papyrologie O. G 572	O. Heid. 465	
80460	Greek		Heidelberg, Institut für Papyrologie O. G 574	O. Heid. 242	
80453	Greek		Heidelberg, Institut für Papyrologie O. G 575	O. Heid. 234	
80355	Greek		Heidelberg, Institut für Papyrologie O. G 576	O. Heid. 130	
80646	Greek		Heidelberg, Institut für Papyrologie O. G 578	O. Heid. 448	
80388	Greek		Heidelberg, Institut für Papyrologie O. G 579	O. Heid. 165	
80122	Greek		Heidelberg, Institut für Papyrologie O. G 58	O. Heid. 399	
80616	Greek		Heidelberg, Institut für Papyrologie O. G 580	O. Heid. 414	
80485	Greek		Heidelberg, Institut für Papyrologie O. G 581	O. Heid. 267	
80515	Greek		Heidelberg, Institut für Papyrologie O. G 584	O. Heid. 299	
80693	Greek		Heidelberg, Institut für Papyrologie O. G 585	O. Heid. 495	
80504	Greek		Heidelberg, Institut für Papyrologie O. G 586	O. Heid. 287	
80364	Greek		Heidelberg, Institut für Papyrologie O. G 587	O. Heid. 139	
80578	Greek		Heidelberg, Institut für Papyrologie O. G 588	O. Heid. 372	
80602	Greek		Heidelberg, Institut für Papyrologie O. G 59	O. Heid. 397	
80481	Greek		Heidelberg, Institut für Papyrologie O. G 592	O. Heid. 263	
80627	Greek		Heidelberg, Institut für Papyrologie O. G 593	O. Heid. 427	
80333	Greek		Heidelberg, Institut für Papyrologie O. G 594	O. Heid. 102	o.heid;;102
80585	Greek		Heidelberg, Institut für Papyrologie O. G 595	O. Heid. 379	
80704	Greek		Heidelberg, Institut für Papyrologie O. G 596	O. Heid. 506 descr.	
80448	Greek		Heidelberg, Institut für Papyrologie O. G 597	O. Heid. 229	
80377	Greek		Heidelberg, Institut für Papyrologie O. G 598	O. Heid. 154	
80722	Greek		Heidelberg, Institut für Papyrologie O. G 599	O. Heid. 524 descr.	
80328	Greek		Heidelberg, Institut für Papyrologie O. G 6	O. Heid. 92	
80124	Greek		Heidelberg, Institut für Papyrologie O. G 60	O. Heid. 31	
80390	Greek		Heidelberg, Institut für Papyrologie O. G 600	O. Heid. 167	
80348	Greek		Heidelberg, Institut für Papyrologie O. G 601	O. Heid. 123	
80417	Greek		Heidelberg, Institut für Papyrologie O. G 602	O. Heid. 194	
80389	Greek		Heidelberg, Institut für Papyrologie O. G 603	O. Heid. 166	
80482	Greek		Heidelberg, Institut für Papyrologie O. G 604	O. Heid. 264	
78353	Greek		Heidelberg, Institut für Papyrologie O. G 605	O. Heid. 239	
80612	Greek		Heidelberg, Institut für Papyrologie O. G 606	O. Heid. 410	
80544	Greek		Heidelberg, Institut für Papyrologie O. G 607	O. Heid. 338	
80326	Greek		Heidelberg, Institut für Papyrologie O. G 608	O. Heid. 89	
80359	Greek		Heidelberg, Institut für Papyrologie O. G 609 + Heidelberg, Institut für Papyrologie O. G 656	O. Heid. 134	
78321	Greek		Heidelberg, Institut für Papyrologie O. G 61	O. Heid. 4	
80370	Greek		Heidelberg, Institut für Papyrologie O. G 610	O. Heid. 147	
80647	Greek		Heidelberg, Institut für Papyrologie O. G 611	O. Heid. 449	
80396	Greek		Heidelberg, Institut für Papyrologie O. G 612	O. Heid. 173	
80408	Greek		Heidelberg, Institut für Papyrologie O. G 614	O. Heid. 184	
80294	Greek		Heidelberg, Institut für Papyrologie O. G 615	O. Heid. 42	
80545	Greek		Heidelberg, Institut für Papyrologie O. G 617	O. Heid. 339	
80437	Greek		Heidelberg, Institut für Papyrologie O. G 618	O. Heid. 217	
80723	Greek		Heidelberg, Institut für Papyrologie O. G 619	O. Heid. 525 descr.	
80299	Greek		Heidelberg, Institut für Papyrologie O. G 62	O. Heid. 47	
80694	Greek		Heidelberg, Institut für Papyrologie O. G 620	O. Heid. 496	
80409	Greek		Heidelberg, Institut für Papyrologie O. G 621	O. Heid. 185	
80611	Greek		Heidelberg, Institut für Papyrologie O. G 622	O. Heid. 409	
80483	Greek		Heidelberg, Institut für Papyrologie O. G 623	O. Heid. 265	
80546	Greek		Heidelberg, Institut für Papyrologie O. G 626	O. Heid. 340	
80472	Greek		Heidelberg, Institut für Papyrologie O. G 627	O. Heid. 254	
80357	Greek		Heidelberg, Institut für Papyrologie O. G 628	O. Heid. 132	
79215	Greek		Heidelberg, Institut für Papyrologie O. G 629	O. Heid. 56	
80268	Greek		Heidelberg, Institut für Papyrologie O. G 63	O. Heid. 2	
80576	Greek		Heidelberg, Institut für Papyrologie O. G 630	O. Heid. 370	
80579	Greek		Heidelberg, Institut für Papyrologie O. G 631	O. Heid. 373	
80354	Greek		Heidelberg, Institut für Papyrologie O. G 634	O. Heid. 129	
80458	Greek		Heidelberg, Institut für Papyrologie O. G 635	O. Heid. 240	
80638	Greek		Heidelberg, Institut für Papyrologie O. G 636	O. Heid. 440	
80623	Greek		Heidelberg, Institut für Papyrologie O. G 638	O. Heid. 423	
80709	Greek		Heidelberg, Institut für Papyrologie O. G 639	O. Heid. 511 descr.	
80551	Greek		Heidelberg, Institut für Papyrologie O. G 64	O. Heid. 345	
80341	Greek		Heidelberg, Institut für Papyrologie O. G 640	O. Heid. 114	o.heid;;114
80361	Greek		Heidelberg, Institut für Papyrologie O. G 641	O. Heid. 136	
80474	Greek		Heidelberg, Institut für Papyrologie O. G 642	O. Heid. 256	
80428	Greek		Heidelberg, Institut für Papyrologie O. G 643	O. Heid. 206	
80387	Greek		Heidelberg, Institut für Papyrologie O. G 645	O. Heid. 164	
80557	Greek		Heidelberg, Institut für Papyrologie O. G 646	O. Heid. 351	
80644	Greek		Heidelberg, Institut für Papyrologie O. G 647	O. Heid. 446	
78340	Greek		Heidelberg, Institut für Papyrologie O. G 648	O. Heid. 85	
80318	Greek		Heidelberg, Institut für Papyrologie O. G 649	O. Heid. 75	
80410	Greek		Heidelberg, Institut für Papyrologie O. G 65	O. Heid. 186	
80313	Greek		Heidelberg, Institut für Papyrologie O. G 650	O. Heid. 66	
80419	Greek		Heidelberg, Institut für Papyrologie O. G 651	O. Heid. 197	
80580	Greek		Heidelberg, Institut für Papyrologie O. G 652	O. Heid. 374	
80310	Greek		Heidelberg, Institut für Papyrologie O. G 653	O. Heid. 63	
80307	Greek		Heidelberg, Institut für Papyrologie O. G 654	O. Heid. 60	
80315	Greek		Heidelberg, Institut für Papyrologie O. G 655	O. Heid. 70	
80640	Greek		Heidelberg, Institut für Papyrologie O. G 657	O. Heid. 442	
80695	Greek		Heidelberg, Institut für Papyrologie O. G 658	O. Heid. 497 descr.	
80605	Greek		Heidelberg, Institut für Papyrologie O. G 659	O. Heid. 403	
80386	Greek		Heidelberg, Institut für Papyrologie O. G 66	O. Heid. 163	
80547	Greek		Heidelberg, Institut für Papyrologie O. G 660	O. Heid. 341	
80581	Greek		Heidelberg, Institut für Papyrologie O. G 661	O. Heid. 375	
80363	Greek		Heidelberg, Institut für Papyrologie O. G 662	O. Heid. 138	
80599	Greek		Heidelberg, Institut für Papyrologie O. G 663	O. Heid. 393	
80350	Greek		Heidelberg, Institut für Papyrologie O. G 664	O. Heid. 125	
80548	Greek		Heidelberg, Institut für Papyrologie O. G 665	O. Heid. 342	
80550	Greek		Heidelberg, Institut für Papyrologie O. G 666	O. Heid. 344	
80604	Greek		Heidelberg, Institut für Papyrologie O. G 667	O. Heid. 402	
80696	Greek		Heidelberg, Institut für Papyrologie O. G 668	O. Heid. 498 descr.	
80697	Greek		Heidelberg, Institut für Papyrologie O. G 669	O. Heid. 499 descr.	
80342	Greek		Heidelberg, Institut für Papyrologie O. G 67	O. Heid. 117	o.heid;;117
80373	Greek		Heidelberg, Institut für Papyrologie O. G 670	O. Heid. 150	
80698	Greek		Heidelberg, Institut für Papyrologie O. G 671	O. Heid. 500 descr.	
80459	Greek		Heidelberg, Institut für Papyrologie O. G 673	O. Heid. 241	
80587	Greek		Heidelberg, Institut für Papyrologie O. G 674	O. Heid. 381	
80630	Greek		Heidelberg, Institut für Papyrologie O. G 675	O. Heid. 431	
80487	Greek		Heidelberg, Institut für Papyrologie O. G 676	O. Heid. 269	
80549	Greek		Heidelberg, Institut für Papyrologie O. G 677	O. Heid. 343	
80467	Greek		Heidelberg, Institut für Papyrologie O. G 678	O. Heid. 249	
80536	Greek		Heidelberg, Institut für Papyrologie O. G 679	O. Heid. 330	
80123	Greek		Heidelberg, Institut für Papyrologie O. G 68	O. Heid. 400	
80391	Greek		Heidelberg, Institut für Papyrologie O. G 680	O. Heid. 168	
80319	Greek		Heidelberg, Institut für Papyrologie O. G 681	O. Heid. 76	
80699	Greek		Heidelberg, Institut für Papyrologie O. G 682	O. Heid. 501 descr.	
80655	Greek		Heidelberg, Institut für Papyrologie O. G 683	O. Heid. 457	
80525	Greek		Heidelberg, Institut für Papyrologie O. G 685	O. Heid. 309	
79274	Greek		Heidelberg, Institut für Papyrologie O. G 686	O. Heid. 316	
80533	Greek		Heidelberg, Institut für Papyrologie O. G 687	O. Heid. 327	
80295	Greek		Heidelberg, Institut für Papyrologie O. G 688	O. Heid. 43	
80508	Greek		Heidelberg, Institut für Papyrologie O. G 689	O. Heid. 293	
78323	Greek		Heidelberg, Institut für Papyrologie O. G 69	O. Heid. 3	
80312	Greek		Heidelberg, Institut für Papyrologie O. G 690	O. Heid. 65	
80325	Greek		Heidelberg, Institut für Papyrologie O. G 691	O. Heid. 86	
80368	Greek		Heidelberg, Institut für Papyrologie O. G 692	O. Heid. 145	
80582	Greek		Heidelberg, Institut für Papyrologie O. G 694	O. Heid. 376	
80528	Greek		Heidelberg, Institut für Papyrologie O. G 696	O. Heid. 321	
80595	Greek		Heidelberg, Institut für Papyrologie O. G 697	O. Heid. 389	
80500	Greek		Heidelberg, Institut für Papyrologie O. G 698	O. Heid. 283	
80423	Greek		Heidelberg, Institut für Papyrologie O. G 699	O. Heid. 201	
80631	Greek		Heidelberg, Institut für Papyrologie O. G 7	O. Heid. 432	
80561	Greek		Heidelberg, Institut für Papyrologie O. G 70	O. Heid. 355	
80577	Greek		Heidelberg, Institut für Papyrologie O. G 700	O. Heid. 371	
80382	Greek		Heidelberg, Institut für Papyrologie O. G 703	O. Heid. 159	
80512	Greek		Heidelberg, Institut für Papyrologie O. G 704	O. Heid. 296	
80705	Greek		Heidelberg, Institut für Papyrologie O. G 705	O. Heid. 507 descr.	
80552	Greek		Heidelberg, Institut für Papyrologie O. G 706	O. Heid. 346	
80283	Greek		Heidelberg, Institut für Papyrologie O. G 707	O. Heid. 27	
80407	Greek		Heidelberg, Institut für Papyrologie O. G 708	O. Heid. 183	
80558	Greek		Heidelberg, Institut für Papyrologie O. G 709	O. Heid. 352	
80267	Greek		Heidelberg, Institut für Papyrologie O. G 71	O. Heid. 1	o.heid;;1
79270	Greek		Heidelberg, Institut für Papyrologie O. G 710	O. Heid. 313	
80478	Greek		Heidelberg, Institut für Papyrologie O. G 712	O. Heid. 260	
80401	Greek		Heidelberg, Institut für Papyrologie O. G 713	O. Heid. 178	
80392	Greek		Heidelberg, Institut für Papyrologie O. G 714	O. Heid. 169	
80311	Greek		Heidelberg, Institut für Papyrologie O. G 715	O. Heid. 64	
80398	Greek		Heidelberg, Institut für Papyrologie O. G 716	O. Heid. 175	
80706	Greek		Heidelberg, Institut für Papyrologie O. G 718	O. Heid. 508 descr.	
80596	Greek		Heidelberg, Institut für Papyrologie O. G 719	O. Heid. 390	
80271	Greek		Heidelberg, Institut für Papyrologie O. G 72	O. Heid. 8	
80553	Greek		Heidelberg, Institut für Papyrologie O. G 722	O. Heid. 347	
80522	Greek		Heidelberg, Institut für Papyrologie O. G 73	O. Heid. 306	
80523	Greek		Heidelberg, Institut für Papyrologie O. G 74	O. Heid. 307	
80272	Greek		Heidelberg, Institut für Papyrologie O. G 743	O. Heid. 9	
80125	Greek		Heidelberg, Institut für Papyrologie O. G 75	O. Heid. 32	
80432	Greek		Heidelberg, Institut für Papyrologie O. G 753	O. Heid. 210	
80601	Greek		Heidelberg, Institut für Papyrologie O. G 754	O. Heid. 396	
78355	Greek		Heidelberg, Institut für Papyrologie O. G 755	O. Heid. 394	
80634	Greek		Heidelberg, Institut für Papyrologie O. G 756	O. Heid. 435	
80600	Greek		Heidelberg, Institut für Papyrologie O. G 757	O. Heid. 395	
80628	Greek		Heidelberg, Institut für Papyrologie O. G 758	O. Heid. 429	
80629	Greek		Heidelberg, Institut für Papyrologie O. G 759	O. Heid. 430	
80276	Greek		Heidelberg, Institut für Papyrologie O. G 76	O. Heid. 17	
48968	Greek		Heidelberg, Institut für Papyrologie O. G 77	O. Heid. 35	
78341	Greek		Heidelberg, Institut für Papyrologie O. G 78	O. Heid. 94	
79272	Greek		Heidelberg, Institut für Papyrologie O. G 79	O. Heid. 68	
80343	Greek		Heidelberg, Institut für Papyrologie O. G 8	O. Heid. 118	o.heid;;118
78325	Greek		Heidelberg, Institut für Papyrologie O. G 80	O. Heid. 24	
80332	Greek		Heidelberg, Institut für Papyrologie O. G 81	O. Heid. 101	o.heid;;101
80625	Greek		Heidelberg, Institut für Papyrologie O. G 83	O. Heid. 425	
