p_g_5_[old]	rv	36855	P. G 5 [old]	Greek
p_g_1013	rv	59242	P. G 1013 	Greek
p_oxy_1778	rv	59242	P. Oxy. 1778	Greek
p_g_1016	rv	67629	P. G 1016	Greek
p_g_1017	rv	21117	P. G 1017	Greek
p_g_1020_a	rv	61929	P. G 1020 a 	Greek
p_g_608	rv	61929	P. G 608	Greek
p_g_1026	rv	703274	P. G 1026	Greek
p_g_1027	rv	489713	P. G 1027	Greek
p_g_1032	rv	21098	P. G 1032	Greek
p_g_104	rv	17641	P. G 104 	Greek
p_g_21	rv	17641	P. G 21 	Greek
p_g_344	rv	17641	P. G 344 	Greek
p_g_99	rv	17641	P. G 99	Greek
p_g_1058	rv	64869	P. G 1058	Greek
p_g_1064	rv	21113	P. G 1064	Greek
p_g_1069	rv	36176	P. G 1069	Greek
p_g_107	rv	19331	P. G 107	Greek
p_g_108	rv	11480	P. G 108	Greek
p_g_1083	rv	33587	P. G 1083	Greek
p_g_1090	rv	41529	P. G 1090	Greek
p_g_1091	rv	78358	P. G 1091	Greek
p_g_1094	rv	78357	P. G 1094	Greek
p_g_11	rv	33129	P. G 11	Greek
p_g_1100	rv	62930	P. G 1100 	Greek
p_g_1101	rv	64870	P. G 1101	Greek
p_g_1103_a	rv	65702	P. G 1103 a	Greek
p_g_1103_b-c	rv	65705	P. G 1103 b-c 	Greek
p_g_1129	rv	65705	P. G 1129 	Greek
p_g_1169	rv	65705	P. G 1169 	Greek
p_g_413_a-b	rv	65705	P. G 413 a-b	Greek
p_g_1105	rv	41531	P. G 1105	Greek
p_g_1106	rv	43310	P. G 1106	Greek
p_g_1108	rv	65703	P. G 1108 	Greek
p_g_1109	rv	65703	P. G 1109	Greek
p_g_1119_a-b	r	65701	P. G 1119 a-b Ro	Greek
p_g_1119_a-b	v	65704	P. G 1119 a-b Vo	Greek
p_g_1120_a	rv	59923	P. G 1120 a	Greek
p_g_1121	rv	5957	P. G 1121	Greek
p_g_1131	rv	59032	P. G 1131	Greek
p_g_1132	r	65706	P. G 1132 Ro	Greek
p_g_1132	v	92821	P. G 1132 Vo	Greek
p_g_1191	rv	2656	P. G 1191	Greek
p_g_12	rv	8141	P. G 12	Greek
p_g_1207	rv	21118	P. G 1207	Greek
p_g_1209	rv	33586	P. G 1209	Greek
p_g_1218_a	rv	41532	P. G 1218 a	Greek
p_g_124_b	rv	11469	P. G 124 b	Greek
p_g_1260	rv	61237	P. G 1260 	Greek
p_g_1261	rv	61237	P. G 1261 	Greek
p_g_1262_-_1268	rv	61236	P. G 1262 - 1268 	Greek
p_g_1269	rv	62663	P. G 1269	Greek
p_g_1271	rv	64961	P. G 1271	Greek
p_g_1275	rv	66099	P. G 1275 	Greek
p_g_2169	rv	66099	P. G 2169	Greek
p_g_1277	rv	397894	P. G 1277	Greek
p_g_1278	rv	77	P. G 1278 	Greek
p_g_1279	rv	462	P. G 1279	Greek
p_g_1280	rv	253	P. G 1280 	Greek
p_g_1281	r	4204	P. G 1281 Ro	Greek
p_g_1281	v	4133	P. G 1281 Vo	Greek
p_g_1282	rv	41516	P. G 1282	Greek
p_g_1283	rv	229	P. G 1283 	Greek
p_g_1300	rv	229	P. G 1300 	Greek
p_g_1284	rv	80102	P. G 1284	Greek
p_g_1287	rv	303	P. G 1287	Greek
p_g_1288	rv	247	P. G 1288 	Greek
p_g_1289	r	46004	P. G 1289 Ro	Greek
p_g_1289	v	464	P. G 1289 Vo	Greek
p_g_1291	rv	291	P. G 1291	Greek
p_g_1298_[old]	rv	19338	P. G 1298 [old]	Greek
p_g_1301	rv	286	P. G 1301 	Greek
p_g_1302	rv	219	P. G 1302 	Greek
p_g_without_number	rv	219	P. G without number	Greek
p_g_1303	rv	78356	P. G 1303	Greek
p_g_1304	rv	264	P. G 1304 	Greek
p_g_131_a	rv	17074	P. G 131 a	Greek
p_g_1310	rv	463	P. G 1310	Greek
p_g_1312	r	92793	P. G 1312 Ro	Greek
p_g_1312	v	78315	P. G 1312 Vo	Greek
p_g_1316	rv	44107	P. G 1316	Greek
p_g_1320	rv	641	P. G 1320	Greek
p_g_1329	rv	36182	P. G 1329	Greek
p_g_1331	rv	19327	P. G 1331	Greek
p_g_1353	rv	33588	P. G 1353	Greek
p_g_1354	rv	61766	P. G 1354	Greek
p_g_1355	rv	33812	P. G 1355	Greek
p_g_1357	rv	61741	P. G 1357	Greek
p_g_1359	rv	64300	P. G 1359	Greek
p_g_1362	rv	62264	P. G 1362	Greek
p_g_1367_[old]	rv	65819	P. G 1367 [old]	Greek
p_g_1367	rv	62114	P. G 1367 	Greek
p_g_2259	rv	62114	P. G 2259	Greek
p_g_1385	rv	59901	P. G 1385	Greek
p_g_1386	rv	69044	P. G 1386	Greek
p_g_1387	rv	219311	P. G 1387	Greek
p_g_1389	rv	489712	P. G 1389	Greek
p_g_1396	rv	28722	P. G 1396	Greek
p_g_14	r	44507	P. G 14 Ro 	Greek
p_g_15	r	44507	P. G 15 Ro	Greek
p_g_14	v	44508	P. G 14 Vo	Greek
p_g_1402	rv	35783	P. G 1402	Greek
p_g_1408	rv	68756	P. G 1408	Greek
p_g_141_[old]	rv	38835	P. G 141 [old]	Greek
p_g_1412	rv	68979	P. G 1412	Greek
p_g_1413	rv	44707	P. G 1413	Greek
p_g_1427	rv	35413	P. G 1427	Greek
p_g_1448	rv	31482	P. G 1448	Greek
p_g_1450	rv	59047	P. G 1450 	Greek
p_g_321	rv	59047	P. G 321	Greek
p_g_146	rv	19319	P. G 146	Greek
p_g_1462	rv	41546	P. G 1462	Greek
p_g_1467	rv	68991	P. G 1467	Greek
p_g_147	rv	115560	P. G 147	Greek
p_g_15	v	43109	P. G 15 Vo	Greek
p_g_1504	rv	79086	P. G 1504	Greek
p_g_1509	rv	21459	P. G 1509	Greek
p_g_154	rv	33128	P. G 154	Greek
p_g_1543	rv	33466	P. G 1543	Greek
p_g_157	rv	15147	P. G 157	Greek
p_g_159	rv	21090	P. G 159	Greek
p_g_161	rv	17052	P. G 161	Greek
p_g_1616	rv	69048	P. G 1616	Greek
p_g_1624	rv	35410	P. G 1624	Greek
p_g_163	rv	21115	P. G 163	Greek
p_g_1632	rv	21456	P. G 1632	Greek
p_g_164	rv	115559	P. G 164 	Greek
p_g_468	rv	115559	P. G 468	Greek
p_g_1648	rv	44706	P. G 1648	Greek
p_g_1651	rv	381319	P. G 1651	Greek
p_g_1659	rv	121895	P. G 1659	Greek
p_g_1666	rv	17643	P. G 1666	Greek
p_g_1669	rv	23890	P. G 1669	Greek
p_g_1671_[a]	rv	702522	P. G 1671 [a]	Greek
p_g_1671_[b]	rv	702523	P. G 1671 [b]	Greek
p_g_168	r	17029	P. G 168 Ro	Greek
p_g_168	v	17087	P. G 168 Vo	Greek
p_g_1696	rv	11471	P. G 1696	Greek
p_g_1699	rv	35411	P. G 1699	Greek
p_g_17_[old]	rv	27863	P. G 17 [old]	Greek
p_g_17_b	rv	17048	P. G 17 b	Greek
p_g_1700	rv	31107	P. G 1700	Greek
p_g_1701_a-b	rv	64301	P. G 1701 a-b	Greek
p_g_1702	rv	101308	P. G 1702	Greek
p_g_1703	rv	101309	P. G 1703	Greek
p_g_1705	rv	5776	P. G 1705	Greek
p_g_1706	rv	19320	P. G 1706	Greek
p_g_1707	rv	21664	P. G 1707	Greek
p_g_1708	rv	27859	P. G 1708	Greek
p_g_1709	rv	31141	P. G 1709	Greek
p_g_1710	rv	15146	P. G 1710	Greek
p_g_1711	rv	19321	P. G 1711	Greek
p_g_1716	rv	63490	P. G 1716	Greek
p_g_1718	rv	31109	P. G 1718	Greek
p_g_1729_col_1	rv	41807	P. G 1729 col. 1	Greek
p_g_1729_col_2	rv	97065	P. G 1729 col. 2	Greek
p_g_173	rv	78043	P. G 173	Greek
p_g_17306_[old]	rv	33622	P. G 17306 [old]	Greek
p_g_1732	rv	38163	P. G 1732	Greek
p_g_1737	rv	59075	P. G 1737	Greek
p_g_174	rv	21109	P. G 174 	Greek
p_g_1960	rv	21109	P. G 1960	Greek
p_g_1740	r	63107	P. G 1740 Ro	Greek
p_g_1740	v	63106	P. G 1740 Vo	Greek
p_g_1744_l_1-11	rv	69741	P. G 1744 l. 1-11	Greek
p_g_1744_l_12-22	rv	59818	P. G 1744 l. 12-22	Greek
p_g_1749	rv	33465	P. G 1749	Greek
p_g_1752	rv	133454	P. G 1752	Greek
p_g_1755	rv	31479	P. G 1755	Greek
p_g_1756	r	14254	P. G 1756 Ro	Greek
p_g_1756	v	31108	P. G 1756 Vo	Greek
p_g_1768_col_1	rv	11473	P. G 1768 col. 1	Greek
p_g_1768_col_2	rv	11474	P. G 1768 col. 2	Greek
p_g_1778	rv	44119	P. G 1778	Greek
p_g_1779	rv	31110	P. G 1779	Greek
p_g_1791	rv	35412	P. G 1791	Greek
p_g_1796	rv	2499	P. G 1796	Greek
p_g_180	rv	17642	P. G 180 	Greek
p_g_2206	rv	17642	P. G 2206	Greek
p_g_1800	rv	50667	P. G 1800 	Greek
p_g_1943	rv	50667	P. G 1943	Greek
p_g_1801	rv	36179	P. G 1801	Greek
p_g_1818	r	25300	P. G 1818 Ro	Greek
p_g_1818	v	27278	P. G 1818 Vo	Greek
p_g_1828	rv	21661	P. G 1828	Greek
p_g_1832	rv	1848	P. G 1832	Greek
p_g_1834	rv	1849	P. G 1834	Greek
p_g_1837	rv	21120	P. G 1837 	Greek
p_g_185	rv	19329	P. G 185	Greek
p_g_1881	rv	1864	P. G 1881	Greek
p_g_1891	r	65707	P. G 1891 Ro	Greek
p_g_1891	v	1904	P. G 1891 Vo	Greek
p_g_1892	rv	32206	P. G 1892	Greek
p_g_1893	rv	63108	P. G 1893	Greek
p_g_1895	rv	36183	P. G 1895	Greek
p_g_1896	rv	97188	P. G 1896	Greek
p_g_1897	rv	102072	P. G 1897	Greek
p_g_1898	rv	23891	P. G 1898	Greek
p_g_1919	rv	19061	P. G 1919	Greek
p_g_192_c_col_1	rv	19317	P. G 192 c col. 1	Greek
p_g_192_c_col_2	rv	19318	P. G 192 c col. 2	Greek
p_g_1930	rv	38162	P. G 1930	Greek
p_g_194	rv	23160	P. G 194	Greek
p_g_1964	rv	37271	P. G 1964	Greek
p_g_1966	rv	22281	P. G 1966	Greek
p_g_1968	rv	60665	P. G 1968 	Greek
p_496	rv	60665	P. 496	Greek
p_g_1969	rv	60814	P. G 1969	Greek
p_g_1970	rv	61455	P. G 1970	Greek
p_g_1971	rv	60813	P. G 1971	Greek
p_g_1976	rv	64065	P. G 1976	Greek
p_g_1977	rv	63491	P. G 1977	Greek
p_g_1984	rv	21105	P. G 1984 	Greek
p_g_654	rv	21105	P. G 654	Greek
p_g_1987	rv	14252	P. G 1987	Greek
p_g_1991	rv	21103	P. G 1991	Greek
p_g_1992	rv	15149	P. G 1992	Greek
p_g_1998	rv	21104	P. G 1998	Greek
p_g_2	rv	65500	P. G 2	Greek
p_g_200	rv	61467	P. G 200	Greek
p_g_200_a	rv	17045	P. G 200 a 	Greek
p_g_201_a	rv	64066	P. G 201 a	Greek
p_g_2017	rv	381918	P. G 2017	Greek
p_g_2022	rv	381911	P. G 2022 	Greek
p_g_996	rv	381911	P. G 996	Greek
p_g_2032	rv	25449	P. G 2032	Greek
p_g_204	rv	8173	P. G 204	Greek
p_g_2048	rv	63492	P. G 2048	Greek
p_g_2070	rv	19062	P. G 2070	Greek
p_g_2071	rv	102086	P. G 2071	Greek
p_g_2073	rv	5136	P. G 2073	Greek
p_g_2076	rv	11468	P. G 2076	Greek
p_g_2077	rv	15148	P. G 2077	Greek
p_g_208_a	rv	27857	P. G 208 a	Greek
p_g_2083	rv	381908	P. G 2083	Greek
p_g_2088	rv	5137	P. G 2088	Greek
p_g_2089	rv	6229	P. G 2089	Greek
p_g_209	rv	43228	P. G 209	Greek
p_g_2091	rv	14253	P. G 2091	Greek
p_g_210	rv	6228	P. G 210	Greek
p_g_212_b	r	17088	P. G 212 b Ro	Greek
p_g_212_b	v	17089	P. G 212 b Vo	Greek
p_g_2127	rv	102071	P. G 2127	Greek
p_g_213	r	19322	P. G 213 Ro	Greek
p_g_213	v	19324	P. G 213 Vo	Greek
p_g_2136	rv	66070	P. G 2136	Greek
p_g_214	rv	19325	P. G 214	Greek
p_g_2140	rv	33558	P. G 2140	Greek
p_g_2141	rv	33559	P. G 2141	Greek
p_g_2142	rv	33557	P. G 2142	Greek
p_g_2143	rv	21449	P. G 2143	Greek
p_g_2144	rv	33561	P. G 2144	Greek
p_g_2145	rv	33564	P. G 2145	Greek
p_g_2146	rv	33565	P. G 2146	Greek
p_g_2147	rv	33568	P. G 2147	Greek
p_g_2148	rv	33571	P. G 2148	Greek
p_g_2149	rv	21454	P. G 2149	Greek
p_g_2150	rv	33580	P. G 2150	Greek
p_g_2151	rv	45289	P. G 2151	Greek
p_g_2152	rv	33582	P. G 2152 	Greek
p_g_2156	rv	33579	P. G 2156	Greek
p_g_217	rv	80103	P. G 217	Greek
p_g_2170	r	78288	P. G 2170 Ro	Greek
p_g_2170	v	64067	P. G 2170 Vo	Greek
p_g_2171	rv	3073	P. G 2171	Greek
p_g_2172	rv	3079	P. G 2172	Greek
p_g_2173	rv	3066	P. G 2173	Greek
p_g_2174	rv	3070	P. G 2174	Greek
p_g_2175	rv	3081	P. G 2175	Greek
p_g_2176	rv	3076	P. G 2176	Greek
p_g_2177	rv	3063	P. G 2177	Greek
p_g_2178	rv	3082	P. G 2178	Greek
p_g_218	rv	19323	P. G 218	Greek
p_g_2180	rv	3083	P. G 2180	Greek
p_g_2181	rv	3061	P. G 2181	Greek
p_g_2182	rv	3068	P. G 2182	Greek
p_g_2183	rv	3067	P. G 2183	Greek
p_g_2184	rv	3071	P. G 2184	Greek
p_g_2185	rv	3075	P. G 2185	Greek
p_g_2186	rv	3060	P. G 2186	Greek
p_g_2187	rv	3065	P. G 2187	Greek
p_g_2188	rv	3074	P. G 2188	Greek
p_g_2189	rv	3069	P. G 2189	Greek
p_g_219	rv	61493	P. G 219 	Greek
p_g_239_h	rv	61493	P. G 239 h	Greek
p_g_2191	rv	3080	P. G 2191	Greek
p_g_2192	r	81094	P. G 2192 Ro	Greek
p_g_2192	v	3059	P. G 2192 Vo	Greek
p_g_2193	rv	3078	P. G 2193	Greek
p_g_2194	rv	3072	P. G 2194	Greek
p_g_2195	rv	3064	P. G 2195	Greek
p_g_2196	rv	3062	P. G 2196	Greek
p_g_2197	rv	3077	P. G 2197 	Greek
p_g_22_col_1	rv	17109	P. G 22 col. 1	Greek
p_g_22_col_2	rv	17110	P. G 22 col. 2	Greek
p_g_22_col_3	rv	17111	P. G 22 col. 3	Greek
p_g_221	rv	8140	P. G 221	Greek
p_g_223_a	rv	17116	P. G 223 a	Greek
p_g_223_c	rv	11470	P. G 223 c	Greek
p_g_2247	rv	28719	P. G 2247	Greek
p_g_2249	rv	21097	P. G 2249	Greek
p_g_225	rv	115835	P. G 225	Greek
p_g_2252	rv	381916	P. G 2252	Greek
p_g_2258	rv	62159	P. G 2258 	Greek
p_g_2748	rv	62159	P. G 2748	Greek
p_g_226	rv	41502	P. G 226	Greek
p_g_2260	rv	62115	P. G 2260	Greek
p_g_23	rv	133	P. G 23	Greek
p_g_23_col_1_[old]	rv	19336	P. G 23 col. 1 [old]	Greek
p_g_23_col_2_[old]	rv	19337	P. G 23 col. 2 [old]	Greek
p_g_230	rv	11478	P. G 230	Greek
p_g_2305	rv	115562	P. G 2305	Greek
p_g_231	r	21100	P. G 231 Ro	Greek
p_g_231	v	92795	P. G 231 Vo	Greek
p_g_232_d	rv	27858	P. G 232 d	Greek
p_g_233	rv	17075	P. G 233	Greek
p_g_235_a	rv	702524	P. G 235 a	Greek
p_g_238	rv	97193	P. G 238 	Greek
p_g_517	rv	97193	P. G 517	Greek
p_g_239_a	rv	68990	P. G 239 a	Greek
p_g_239_d	rv	66978	P. G 239 d	Greek
p_g_24	rv	21114	P. G 24	Greek
p_g_24_[old]	rv	35227	P. G 24 [old]	Greek
p_g_243	rv	41101	P. G 243	Greek
p_g_25_a	rv	19314	P. G 25 a	Greek
p_g_25	r	27864	P. G 25 Ro	Greek
p_g_25	v	27865	P. G 25 Vo	Greek
p_g_257	rv	17093	P. G 257	Greek
p_g_26	rv	27860	P. G 26	Greek
p_g_27	rv	80115	P. G 27	Greek
p_g_27_[old]	rv	33130	P. G 27 [old]	Greek
p_g_2735	rv	388510	P. G 2735	Greek
p_g_28	rv	62647	P. G 28 	Greek
p_gr_91	rv	62647	P. gr. 91	Greek
p_g_286	r	21099	P. G 286 Ro	Greek
p_g_286	v	92794	P. G 286 Vo	Greek
p_g_2926	rv	97194	P. G 2926 	Greek
p_g_530	rv	97194	P. G 530	Greek
p_g_296	rv	19328	P. G 296	Greek
p_g_299	rv	21116	P. G 299	Greek
p_g_3	rv	5830	P. G 3	Greek
p_g_30	rv	35228	P. G 30	Greek
p_g_3069	r	59508	P. G 3069 Ro	Greek
p_g_3069	v	100140	P. G 3069 Vo	Greek
p_g_3070	rv	60073	P. G 3070	Greek
p_g_3073	rv	61331	P. G 3073	Greek
p_g_3074	rv	47364	P. G 3074	Greek
p_g_3078	rv	21092	P. G 3078	Greek
p_g_3091	rv	11467	P. G 3091	Greek
p_g_310_a	rv	65607	P. G 310 a	Greek
p_g_310	r	61298	P. G 310 Ro	Greek
p_g_310	v	65606	P. G 310 Vo	Greek
p_g_311	rv	38388	P. G 311	Greek
p_g_313	rv	644	P. G 313	Greek
p_g_314	rv	642	P. G 314	Greek
p_g_315	rv	643	P. G 315	Greek
p_g_316	r	21662	P. G 316 Ro	Greek
p_g_316	v	21663	P. G 316 Vo	Greek
p_g_32	rv	43672	P. G 32	Greek
p_g_32_[a]_[old]	rv	19315	P. G 32 [a] [old]	Greek
p_g_32_[b]_[old]	rv	19316	P. G 32 [b] [old]	Greek
p_g_33	rv	80106	P. G 33	Greek
p_g_33_[old]	rv	35229	P. G 33 [old]	Greek
p_g_34	rv	64428	P. G 34	Greek
p_g_34_[old]	rv	80105	P. G 34 [old]	Greek
p_g_342	rv	97191	P. G 342	Greek
p_g_35	rv	34180	P. G 35	Greek
p_g_368	rv	65184	P. G 368	Greek
p_g_37_[old]	rv	31143	P. G 37 [old]	Greek
p_g_373	r	17091	P. G 373 Ro	Greek
p_g_373	v	17092	P. G 373 Vo	Greek
p_g_376	v	79327	P. G 376 Vo	Greek
p_g_378_b	rv	27180	P. G 378 b	Greek
p_g_38	rv	110227	P. G 38	Greek
p_g_3826_b	rv	47294	P. G 3826 b 	Greek
p_g_3894	rv	47294	P. G 3894 	Greek
p_g_3895	rv	47294	P. G 3895 	Greek
p_g_3896	rv	47294	P. G 3896 	Greek
p_g_3898	rv	47294	P. G 3898 	Greek
p_g_3899	rv	47294	P. G 3899	Greek
p_g_3850	rv	35785	P. G 3850	Greek
p_g_389	r	79325	P. G 389 Ro	Greek
p_g_389	v	79326	P. G 389 Vo	Greek
p_g_3897	rv	47290	P. G 3897	Greek
p_g_3901	rv	47295	P. G 3901 	Greek
p_g_3910	rv	47295	P. G 3910 	Greek
p_g_3921	rv	47295	P. G 3921 	Greek
p_g_3924	rv	47295	P. G 3924	Greek
p_g_3902	rv	47296	P. G 3902 	Greek
p_g_3907	rv	47296	P. G 3907 	Greek
p_g_3908	rv	47296	P. G 3908 	Greek
p_g_3914	rv	47296	P. G 3914	Greek
p_g_3903	r	47298	P. G 3903 Ro 	Greek
p_g_3904	r	47298	P. G 3904 Ro 	Greek
p_g_3905_b	rv	47298	P. G 3905 b 	Greek
p_g_3923	rv	47298	P. G 3923 	Greek
p_g_3928_a	rv	47298	P. G 3928 a	Greek
p_g_3903	v	47299	P. G 3903 Vo 	Greek
p_g_3904	v	47299	P. G 3904 Vo	Greek
p_g_3905_a	rv	47292	P. G 3905 a 	Greek
p_g_3909	rv	47292	P. G 3909 	Greek
p_g_3918	rv	47292	P. G 3918 	Greek
p_g_3919	rv	47292	P. G 3919 	Greek
p_g_3920	rv	47292	P. G 3920 	Greek
p_g_3922	rv	47292	P. G 3922 	Greek
p_g_3926_a	rv	47292	P. G 3926 a 	Greek
p_g_3927	rv	47292	P. G 3927	Greek
p_g_3906	rv	47297	P. G 3906	Greek
p_g_3911	rv	47291	P. G 3911 	Greek
p_g_3912	rv	47291	P. G 3912	Greek
p_g_3932	rv	47293	P. G 3932	Greek
p_g_4	rv	19335	P. G 4	Greek
p_g_40	rv	17115	P. G 40	Greek
p_g_400	rv	43995	P. G 400	Greek
p_g_4001	rv	78316	P. G 4001	Greek
p_g_401_a-k	rv	65755	P. G 401 a-k 	Greek
p_g_4011	rv	61172	P. G 4011	Greek
p_g_4013	rv	78314	P. G 4013	Greek
p_g_4047	r	5134	P. G 4047 Ro	Greek
p_g_4047	v	2815	P. G 4047 Vo	Greek
p_g_406	r	61252	P. G 406 Ro 	Greek
p_g_406	v	61587	P. G 406 Vo 	Greek
p_g_407	rv	21108	P. G 407	Greek
p_g_4083	rv	78313	P. G 4083	Greek
p_g_409_c	r	65711	P. G 409 c Ro	Greek
p_g_409_c	v	65710	P. G 409 c Vo	Greek
p_g_411	rv	31140	P. G 411	Greek
p_g_4126	rv	25862	P. G 4126	Greek
p_g_416	v	59735	P. G 416 Vo	Greek
p_g_42	rv	17133	P. G 42	Greek
p_g_420_a-b	rv	59035	P. G 420 a-b	Greek
p_g_434	rv	65709	P. G 434	Greek
p_g_435	r	63015	P. G 435 Ro	Greek
p_g_435	v	65779	P. G 435 Vo	Greek
p_g_436	rv	8761	P. G 436	Greek
p_g_438	rv	41530	P. G 438	Greek
p_g_44	rv	79211	P. G 44	Greek
p_g_442_a	rv	5703	P. G 442 a	Greek
p_g_443_a	rv	78317	P. G 443 a	Greek
p_g_4756	rv	78705	P. G 4756	Greek
p_g_4774	rv	78704	P. G 4774 	Greek
p_g_4784	rv	78704	P. G 4784	Greek
p_g_48_a	rv	25455	P. G 48 a	Greek
p_g_48_b	rv	17105	P. G 48 b	Greek
p_g_4868	rv	44733	P. G 4868	Greek
p_g_4876	rv	44717	P. G 4876	Greek
p_g_4877	rv	44618	P. G 4877	Greek
p_g_4878	rv	44720	P. G 4878	Greek
p_g_4925	rv	44722	P. G 4925	Greek
p_g_4926	rv	44731	P. G 4926	Greek
p_g_4927	rv	44617	P. G 4927	Greek
p_g_4928	rv	44626	P. G 4928	Greek
p_g_4930	rv	44729	P. G 4930	Greek
p_g_4931	rv	44620	P. G 4931	Greek
p_g_4934	rv	44627	P. G 4934	Greek
p_g_4946_-_4948	rv	140143	P. G 4946 - 4948 	Greek
p_g_4950_-_4961	rv	140143	P. G 4950 - 4961 	Greek
p_g_5	rv	19333	P. G 5	Greek
p_g_5004	rv	89277	P. G 5004	Greek
p_g_5005	rv	89278	P. G 5005	Greek
p_g_5006	rv	89279	P. G 5006	Greek
p_g_5006_a	rv	89294	P. G 5006 a	Greek
p_g_5007	rv	89280	P. G 5007	Greek
p_g_5008	rv	89281	P. G 5008	Greek
p_g_5009	rv	89282	P. G 5009	Greek
p_g_5010	rv	89283	P. G 5010	Greek
p_g_5011	rv	89284	P. G 5011	Greek
p_g_5012	rv	89285	P. G 5012	Greek
p_g_5013	rv	89286	P. G 5013	Greek
p_g_5014	rv	89287	P. G 5014	Greek
p_g_5015	rv	89288	P. G 5015	Greek
p_g_5016_a	rv	89289	P. G 5016 a 	Greek
p_g_5016_b	rv	89289	P. G 5016 b	Greek
p_g_5017	r	128483	P. G 5017 Ro	Greek
p_g_5017	v	128479	P. G 5017 Vo	Greek
p_g_5018	rv	89290	P. G 5018	Greek
p_g_5019	rv	89291	P. G 5019	Greek
p_g_5021	rv	89292	P. G 5021	Greek
p_g_5022	rv	89295	P. G 5022	Greek
p_g_5030	rv	89293	P. G 5030	Greek
p_g_5031	rv	89296	P. G 5031	Greek
p_g_5048	rv	89298	P. G 5048	Greek
p_g_5049	rv	89297	P. G 5049	Greek
p_g_5071	rv	89299	P. G 5071	Greek
p_g_5082	rv	89300	P. G 5082	Greek
p_g_51	rv	62654	P. G 51	Greek
p_g_5100	rv	44708	P. G 5100	Greek
p_g_512	rv	14926	P. G 512	Greek
p_g_5139	rv	36854	P. G 5139	Greek
p_g_5140	r	44549	P. G 5140 Ro	Greek
p_g_5140	v	44550	P. G 5140 Vo	Greek
p_g_5141	rv	135935	P. G 5141	Greek
p_g_5144	r	135622	P. G 5144 Ro	Greek
p_g_5144	v	135623	P. G 5144 Vo	Greek
p_g_5148	rv	68651	P. G 5148	Greek
p_g_5150	rv	700730	P. G 5150	Greek
p_g_5157	rv	381318	P. G 5157	Greek
p_g_5166	rv	140548	P. G 5166	Greek
p_g_5179	rv	143374	P. G 5179	Greek
p_g_52	rv	17147	P. G 52	Greek
p_g_524	rv	11476	P. G 524	Greek
p_g_527	rv	31480	P. G 527	Greek
p_g_535	rv	21668	P. G 535	Greek
p_g_54	rv	65414	P. G 54	Greek
p_g_550	rv	65417	P. G 550	Greek
p_g_561	rv	65185	P. G 561	Greek
p_g_565	rv	59048	P. G 565	Greek
p_g_57_[old]	rv	38834	P. G 57 [old]	Greek
p_g_576	rv	11479	P. G 576	Greek
p_g_577	r	21110	P. G 577 Ro	Greek
p_g_577	v	31481	P. G 577 Vo	Greek
p_g_582_a	rv	28723	P. G 582 a	Greek
p_g_586	rv	37272	P. G 586	Greek
p_g_587	r	21666	P. G 587 Ro	Greek
p_g_587	v	33619	P. G 587 Vo	Greek
p_g_59	rv	78801	P. G 59	Greek
p_g_6	rv	8736	P. G 6	Greek
p_g_60_b	rv	17130	P. G 60 b	Greek
p_g_600	rv	62141	P. G 600	Greek
p_g_601	rv	80104	P. G 601	Greek
p_g_607	rv	19332	P. G 607	Greek
p_g_61	rv	92841	P. G 61	Greek
p_g_613_col_1	r	92294	P. G 613 Ro col. 1	Greek
p_g_613_col_2	r	21095	P. G 613 Ro col. 2	Greek
p_g_613_col_3	r	21096	P. G 613 Ro col. 3	Greek
p_g_613	v	28718	P. G 613 Vo	Greek
p_g_616	rv	27861	P. G 616 	Greek
p_g_794	rv	27861	P. G 794	Greek
p_g_618	rv	21106	P. G 618	Greek
p_g_620	rv	21107	P. G 620	Greek
p_g_621	rv	25456	P. G 621	Greek
p_g_630_a	rv	27866	P. G 630 a	Greek
p_g_630_b	rv	27867	P. G 630 b	Greek
p_g_631	rv	64736	P. G 631	Greek
p_g_639	rv	21112	P. G 639	Greek
p_g_645	rv	61846	P. G 645	Greek
p_g_65_a	rv	17086	P. G 65 a	Greek
p_g_65_b	rv	17094	P. G 65 b	Greek
p_g_652	r	21091	P. G 652 Ro	Greek
p_g_652	v	131738	P. G 652 Vo	Greek
p_g_670	rv	5831	P. G 670	Greek
p_g_675	rv	60251	P. G 675	Greek
p_g_678	rv	22276	P. G 678 	Greek
p_41	rv	22276	P. 41	Greek
p_g_679	rv	40984	P. G 679 	Greek
p_g_824	rv	40984	P. G 824	Greek
p_g_68	rv	19334	P. G 68	Greek
p_g_680	rv	17639	P. G 680	Greek
p_g_686	rv	381906	P. G 686	Greek
p_g_687	rv	21111	P. G 687	Greek
p_g_689	rv	21093	P. G 689	Greek
p_g_69	rv	31142	P. G 69	Greek
p_g_692	rv	381910	P. G 692	Greek
p_g_699_col_1	rv	21101	P. G 699 col. 1	Greek
p_g_699_col_2	rv	21102	P. G 699 col. 2	Greek
p_g_7_[a]_[old]	rv	19339	P. G 7 [a] [old]	Greek
p_g_7_[b]_[old]	rv	19340	P. G 7 [b] [old]	Greek
p_g_70	rv	40983	P. G 70	Greek
p_g_702	r	21457	P. G 702 Ro	Greek
p_g_702	v	21458	P. G 702 Vo	Greek
p_g_73	rv	79239	P. G 73	Greek
p_g_732	rv	44177	P. G 732	Greek
p_g_735	rv	381913	P. G 735	Greek
