"\N","\N","\N","\N","P.Aeg.","7;8","\N","\N","s. eigenen Datensatz","Dokumentarisch","dokumentarisch","\N","\N","T","\N","\N","\N","T","\N","|19,0|","\N","1998-06-01","\N","\N","\N","\N","\N","\N","\N","1914","\N","Bilabel, F.","\N","el-Hibeh","\N","\N","|25,0|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1179 b 3+4","T","\N","\N","\N","Text unbekannten Inhalts","\N","\N","6","Dem.","\N","\N","\N","\N","\N","\N","\N","\N","Verso","\N","\N","Demotisch","Unpubliziert","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","P.Aeg.","5;9,III","\N","\N","s. eigenen Datensatz","Dokumentarisch","dokumentarisch","\N","\N","T","\N","\N","\N","T","\N","|24,0|","\N","1998-06-01","\N","\N","\N","\N","\N","\N","\N","1914","\N","Bilabel, F.","\N","el-Hibeh","\N","\N","|18,0|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1179 b 5+6","T","\N","\N","\N","Text unbekannten Inhalts","\N","\N","7","Dem.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","Demotisch","Unpubliziert","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","P.Aeg.","5;9,III","\N","\N","s. eigenen Datensatz","Dokumentarisch","dokumentarisch","\N","\N","T","\N","\N","\N","T","\N","|24,0|","\N","1998-06-01","\N","\N","\N","\N","\N","\N","\N","1914","\N","Bilabel, F.","\N","el-Hibeh","\N","\N","|18,0|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1179 b 5+6","T","\N","\N","\N","Text unbekannten Inhalts","\N","\N","7","Dem.","\N","\N","\N","\N","\N","\N","\N","\N","Verso","\N","\N","Demotisch","Unpubliziert","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","P.Aeg.","9,I;9,IV","\N","\N","Rückseite frei","Dokumentarisch","dokumentarisch","\N","\N","T","\N","\N","\N","T","\N","|23,2|","10,5 x 14,5; 2,0 x 2,5","1998-06-01","\N","\N","\N","\N","\N","\N","\N","1914","\N","Bilabel, F.","\N","el-Hibeh","\N","\N","|17,9|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1179 b 5+6","T","\N","\N","\N","Text unbekannten Inhalts","\N","\N","8","Dem.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","Demotisch","Unpubliziert","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","P.Aeg.","15","\N","\N","Rückseite frei","Dokumentarisch","dokumentarisch","\N","\N","T","\N","\N","\N","T","\N","|10,0|","
","1998-06-01","\N","\N","\N","\N","\N","\N","\N","1914","\N","Bilabel, F.","\N","el-Hibeh","\N","\N","|21,0|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1179 c 1+2","T","\N","\N","\N","Text unbekannten Inhalts","\N","\N","9","Dem.","\N","\N","\N","\N","\N","\N","\N","\N","Vorderseite","\N","\N","Demotisch","Unpubliziert","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","Platten 18/24; 75-81","\N","P.Aeg.","10","\N","\N","\N","Dokumentarisch","dokumentarisch","\N","1","T","\N","\N","Einen weiteren Teil der Urkunde bildet P. Heid. Inv. Dem. 11. – Frg. a = Tafel I; Frg. b = Tafel II; Frg. c = Tafel III; Frg. d = Tafel IV; Frg. e u. f = Tafel V; Frg. g u. h + Kleinfragmente = Tafel VI; ehemalige Gesamtlänge der Urkunde: ca. 3 m.","T","\N","|a: 60,0 b: 59,5 c: 56,0 d: 35,0 e: 46,0 f: 28,5 g: 37,5 h: 16,5|","P.Aeg. 10 = P. Karara I.
Tafel I: 60,0 x 32,5; 24,0 1,2; Tafel II: 59,5 x 32,5; Tafel III: 56,0 x 32,5; Tafel IV 35,0 x 32,0; Tafel V: 46,0 x 30,5; 28,5 x 22,0; Tafel VI: 37,5 x 32,5; 16,5 x 32,5; 4 kleine Fragmente
","1998-06-01","\N","\N","\N","\N","\N","\N","\N","1914","\N","Bilabel, F.","\N","Qarara","\N","\N","|a: 32,5 b: 32,5 c: 32,5 d: 32,0 e: 30,5 f: 22,0 g: 32,5 h: 32,5|","Alimentationsvertrag","\N","\N","\N","-4","\N","\N","\N","\N","\N","\N","<P><B>Abbildungen in gr&ouml;&szlig;erem Ma&szlig;stab: <A HREF='http://www.rzuser.uni-heidelberg.de/~gv0/Papyri/VBP_I/p20/VBP_I_p20.html' TARGET='Bild'>Hier!</A></B></P>","\N","\N","\N","\N","Papyrus","\N","\N","648 a-d; 649 a+b; 650,1, 5 x 7","T","\N","\N","\N","Ein demotischer Alimentationsvertrag aus dem 4. vorchristl. Jahrhundert","\N","Frg. a-h + 4 Kleinfragmente","10","Dem.","\N","\N","\N","\N","E. Lüddeckens, Ägyptische Eheverträge, Wiesbaden 1960, Nr. 11 D, S. 176f.","p. 20-47","VBP","\N","Recto u. Verso","\N","S. 20-24 ","Demotisch","Publiziert","\N","\N","\N","\N","\N","\N","http://www.rzuser.uni-heidelberg.de/~gv0/Papyri/VBP_I/p20/VBP_I_p20.html","\N","\N","\N","\N","\N","\N"
"\N","\N","1280 a 1+2","\N","P.Aeg.","11","\N","\N","\N","Dokumentarisch","dokumentarisch","\N","1","T","\N","\N","Einen weiteren Teil der Urkunde bildet P. Heid. Inv. Dem. 10.","T","\N","|20,5|","P.Aeg. 11 = P. Karara II.","1998-06-01","\N","\N","\N","\N","\N","\N","\N","1914","\N","Bilabel, F.","\N","Qarara","\N","\N","|28,5|","Alimentationsvertrag","\N","\N","\N","-4","\N","\N","\N","\N","\N","\N","<P><B>Abbildungen in gr&ouml;&szlig;erem Ma&szlig;stab: <A HREF='http://www.rzuser.uni-heidelberg.de/~gv0/Papyri/VBP_I/p20/VBP_I_p20.html' TARGET='Bild'>Hier!</A></B></P>","\N","\N","\N","\N","Papyrus","\N","\N","649 c 1+2; 5 x 7; KB","T","\N","\N","\N","Ein demotischer Alimentationsvertrag aus dem 4. vorchristl. Jahrhundert","\N","\N","11","Dem.","\N","\N","\N","12.5.1952 E. Lüddeckens, Mainz","E. Lüddeckens, Ägyptische Eheverträge, Wiesbaden 1960, Nr. 11 Z, S. 178f.","p. 20-47","VBP","\N","Recto u. Verso","\N","S. 25-27 ","Demotisch","Publiziert","\N","\N","\N","\N","\N","\N","http://www.rzuser.uni-heidelberg.de/~gv0/Papyri/VBP_I/p20/VBP_I_p20.html","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","P.Aeg.","17","\N","\N","s. eigenen Datensatz","Dokumentarisch","dokumentarisch","\N","\N","T","\N","\N","\N","T","\N","|12,0|","\N","1998-06-01","\N","\N","\N","\N","\N","\N","\N","1914","\N","Bilabel, F.","\N","Qarara","\N","\N","|19,0|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1179 c 1+2","T","\N","\N","\N","Text unbekannten Inhalts","\N","\N","12","Dem.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","Demotisch","Unpubliziert","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","P.Aeg.","17","\N","\N","s. eigenen Datensatz","Dokumentarisch","dokumentarisch","\N","\N","T","\N","\N","\N","T","\N","|12,0|","\N","1998-06-01","\N","\N","\N","\N","\N","\N","\N","1914","\N","Bilabel, F.","\N","Qarara","\N","\N","|19,0|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1179 c 1+2","T","\N","\N","\N","Text unbekannten Inhalts","\N","\N","12","Dem.","\N","\N","\N","\N","\N","\N","\N","\N","Verso","\N","\N","Demotisch","Unpubliziert","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","P.Aeg.","18","\N","\N","Verso frei","Dokumentarisch","dokumentarisch","\N","\N","T","\N","\N","\N","T","\N","|12,0|","\N","1998-06-01","\N","\N","\N","\N","\N","\N","\N","1914","\N","Bilabel, F.","\N","Qarara","\N","\N","|19,0|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1182 a 3+4","T","\N","\N","\N","Text unbekannten Inhalts","\N","\N","13","Dem.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","Demotisch","Unpubliziert","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
